Material,E_Pa,Densidade_kg_m3,Poisson_ratio,Limite_Escoamento_Pa,x_m,y_deflexao_mm
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.0,0.0
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.04,0.0016830737974399999
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.08,0.006667858263039999
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.12,0.014858585144639997
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.16,0.026160669040639996
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.2,0.040480707399999996
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.24,0.05772648052224
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.28,0.07780695155744
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.32,0.10063226650623999
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.36,0.12611375421983997
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.4,0.15416392640000004
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.44,0.18469647759904
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.48,0.21762628521983998
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.52,0.25286940951583997
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.56,0.29034309359103994
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.6,0.3299657634
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.64,0.37165702774784
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.68,0.41533767829024004
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.72,0.46092968953343993
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.76,0.50835621883424
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.8,0.5575416064000001
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.84,0.6084113752886399
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.88,0.6608922314086401
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.92,0.71491206351904
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,0.96,0.77039994322944
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.0,0.8272861249999999
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.04,0.8855020461414401
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.08,0.9449803268150399
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.12,1.00565477003264
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.16,1.0674603616566398
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.2,1.1303332704
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.24,1.19421084782624
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.28,1.2590316283494398
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.32,1.3247353292342399
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.36,1.3912628505958398
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.4000000000000001,1.4585562754
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.44,1.5265588694630396
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.48,1.59521508145184
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.52,1.66447054288384
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.56,1.7342720681270398
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.6,1.8045676544000002
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.6400000000000001,1.8753064817718397
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.68,1.9464389131622397
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.72,2.01791649434144
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.76,2.08969195393024
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.8,2.1617192033999997
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.84,2.23395333707264
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.8800000000000001,2.30635063212064
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.92,2.37886854856704
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,1.96,2.4514657292854394
Aço_Carbono,200000000000.0,7850,0.3,250000000.0,2.0,2.5241019999999996
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.0,0.0
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.04,0.0017489327744663209
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.08,0.006928700739647667
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.12,0.015439683527626941
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.16,0.027183494329699475
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.2,0.04206297989637306
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.24,0.05998222053736787
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.28,0.08084653012161659
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.32,0.10456245607726423
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.36,0.13103777939166836
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.4,0.16018151461139898
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.44,0.1919039098422383
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.48,0.22611644674918133
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.52,0.2627318405564353
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.56,0.3016640400474197
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.6,0.34282822756476683
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.64,0.38614081901032127
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.68,0.43151946384513995
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.72,0.4788830450894922
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.76,0.52815167932286
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.8,0.5792467166839379
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.84,0.6320907408706321
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.88,0.686607569140062
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.92,0.7427222523085596
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,0.96,0.8003610747516684
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.0,0.859451554404145
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.04,0.9199224427599586
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.08,0.98170372487229
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.12,1.0447266193535336
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.16,1.108923578375295
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.2,1.1742282876683936
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.24,1.2405756665228602
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.28,1.3079018677879377
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.32,1.3761442778720827
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.36,1.4452415167429635
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.4000000000000001,1.5151334379274612
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.44,1.5857611285116682
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.48,1.657066909140891
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.52,1.7289943340196476
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.56,1.8014881909116685
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.6,1.8744945011398966
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.6400000000000001,1.947960519586487
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.68,2.0218347346928076
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.72,2.0960668684594403
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.76,2.1706078764461756
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.8,2.2454099477720204
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.84,2.3204265051151913
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.8800000000000001,2.3956122047131188
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.92,2.4709229363624456
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,1.96,2.5463158234190253
Aço_Inox_304,193000000000.0,7900,0.29,215000000.0,2.0,2.621749222797927
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.0,0.0
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.04,0.0019090253040941175
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.08,0.007564076357270587
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.12,0.01685807314221176
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.16,0.02968521200338823
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.2,0.04594096564705882
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.24,0.06552208314127057
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.28,0.08832658991585882
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.32,0.11425378776244705
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.36,0.14320425483444701
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.4,0.17507984564705883
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.44,0.20978369107727055
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.48,0.2472201983638588
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.52,0.28729505110738823
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.56,0.32991520927021173
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.6,0.37498890917647054
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.64,0.42242566351209404
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.68,0.47213626132479997
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.72,0.524032768024094
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.76,0.5780285253812705
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.8,0.6340381515294118
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.84,0.6919775409633881
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.88,0.7517638645398587
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.92,0.8133155694772705
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,0.96,0.8765523793558588
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.0,0.9413952941176469
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.04,1.0077665900664472
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.08,1.0755898198678588
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.12,1.1447898125492708
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.16,1.2152926734998588
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.2,1.2870257844705881
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.24,1.3599178035742117
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.28,1.4338986652852703
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.32,1.5088995804400938
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.36,1.5848530362367999
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.4000000000000001,1.6616927962352943
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.44,1.7393539003572704
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.48,1.8177726648862116
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.52,1.8968866824673882
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.56,1.9766348221078585
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.6,2.0569572291764713
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.6400000000000001,2.1377953254038586
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.68,2.2190918088824465
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.72,2.3007906540664465
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.76,2.3828371117718588
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.8,2.4651777091764706
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.84,2.5477602498198584
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.8800000000000001,2.6305338136033884
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.92,2.7134487567902115
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,1.96,2.79645671200527
Ferro_Fundido,170000000000.0,7200,0.26,130000000.0,2.0,2.879510588235294
Alumínio_6061,69000000000.0,2700,0.33,240000000.0,0.0,0.0
Alumínio_6061,69000000000.0,2700,0.33,240000000.0,0.04,0.0034913096106666654
Alumínio_6061,69000000000.0,2700,0.33,240000000.0,0.08,0.013852316924289851
Alumínio_6061,69000000000.0,2700,0.33,240000000.0,0.12,0.0309145240987826
Alumínio_6061,69000000000.0,2700,0.33,240000000.0,0.16,0.054510612539362305
